file,line,tags,names,candidate_schwab_fields,code
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_anchor_stability.py,30,,low,pricehistory.candles.*.low,"'{""probability_up"":0.34,""probability_down"":0.33,""probability_flat"":0.33,""confidence"":""low""}')"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_anchor_stability.py,35,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_anchor_stability.py,46,GET_DEFAULT_ZERO,,,"assert p3.get(""calibration_rows"", 0) == 0"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_anchor_stability.py,48,GET_DEFAULT_ZERO,,,"assert ex.get(""rows_without_bar_anchor_BAR_ANCHOR_V1"", 0) >= 1"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_anchor_stability.py,59,,close,chains.underlying.close|pricehistory.candles.*.close,"INSERT INTO price_bars_1m (ticker, bar_start_ts_utc, bar_end_ts_utc, close, source)"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_anchor_stability.py,71,,low,pricehistory.candles.*.low,"'{""probability_up"":0.34,""probability_down"":0.33,""probability_flat"":0.33,""confidence"":""low""}')"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_anchor_stability.py,76,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_anchor_stability.py,85,GET_DEFAULT_ZERO,,,"assert p3.get(""calibration_rows"", 0) == 1"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_legacy_quarantine.py,32,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_legacy_quarantine.py,50,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_legacy_quarantine.py,74,,low,pricehistory.candles.*.low,"0, 0, 0, 0, '{""probability_up"":0.4,""probability_down"":0.3,""probability_flat"":0.3,""confidence"":""low""}')"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_legacy_quarantine.py,79,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_legacy_quarantine.py,83,GET_DEFAULT_ZERO,,,"assert prov.get(""excluded_by_reason"", {}).get(""legacy_rows_excluded_from_study_dataset"", 0) >= 1"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_legacy_quarantine.py,84,GET_DEFAULT_ZERO,,,"assert out.get(""calibration_rows"", 0) == 0"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_legacy_quarantine.py,112,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,31,BLACK_SCHOLES,,,"from ml_predict import PARALLEL_STACK_SCHEMA_VERSION, stack_probs_bundle_key"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,43,,low,pricehistory.candles.*.low,"""confidence_label"": ""low"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,62,BLACK_SCHOLES,,,"stack_probs_bundle_key(): probs,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,84,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,98,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,102,TIME_NOW_FALLBACK,,,base = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,114,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,141,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,155,TIME_NOW_FALLBACK,,,base = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,168,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,182,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,185,TIME_NOW_FALLBACK,,,base = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,214,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,230,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,242,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,258,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_logging_production_path.py,291,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_outcome_join_scale.py,77,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_outcome_join_scale.py,84,GET_DEFAULT_ZERO,,,"assert stats.get(""skipped_no_exact_match"", 0) == N_UNMATCHED"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_outcome_join_scale.py,85,GET_DEFAULT_ZERO,,,"assert stats.get(""ambiguous_duplicate_snapshots"", 0) == 0"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_outcome_join_scale.py,86,GET_DEFAULT_ZERO,,,"assert stats.get(""ambiguous_nearest_tie"", 0) == 0"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_outcome_join_scale.py,97,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_calibration_outcome_join_scale.py,128,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_prediction_vote.py,1,,low,pricehistory.candles.*.low,"""""""The Call stack: prediction layer must count WTS weak leans (low conf + prob>=0.45)."""""""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_prediction_vote.py,20,DATE_DIFF_DTE,,,"ticker=""SPY"", timeframe=""1m"", expiry=None, dte=None,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_prediction_vote.py,60,,low,pricehistory.candles.*.low,"confidence=""low"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_prediction_vote.py,71,,low,pricehistory.candles.*.low,"conviction=""low"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_prediction_vote.py,90,,low,pricehistory.candles.*.low,"empirical_confidence=""low"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_prediction_vote.py,112,,low,pricehistory.candles.*.low,"fusion_confidence=""low"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_time_warning.py,4,,close,chains.underlying.close|pricehistory.candles.*.close,"Verifies that when ≤30 min to close forces WAIT, headline, reasoning, badge,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_time_warning.py,27,DATE_DIFF_DTE,,,"ticker=""SPY"", timeframe=""1m"", expiry=None, dte=None,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_time_warning.py,66,,high,pricehistory.candles.*.high,"confidence=""high"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_time_warning.py,71,,low,pricehistory.candles.*.low,"headline=""Higher low forming"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_time_warning.py,90,,high,pricehistory.candles.*.high,"empirical_confidence=""high"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_time_warning.py,111,,high,pricehistory.candles.*.high,"model_agreement_label=""high"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_time_warning.py,130,,close,chains.underlying.close|pricehistory.candles.*.close,"""""""≤30 min to close: signal, headline, reasoning, wait_blocker all WAIT."""""""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_time_warning.py,151,,close,chains.underlying.close|pricehistory.candles.*.close,"assert ""25"" in call.headline or ""min"" in call.headline.lower() or ""close"" in call.headline.lower(), ("
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_time_warning.py,159,,low,pricehistory.candles.*.low,"assert call.conviction == ""low"", f""expected conviction=low when time block; got {call.conviction}"""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_time_warning.py,161,,close,chains.underlying.close|pricehistory.candles.*.close,"assert ""close"" in call.reasoning.lower() or ""25"" in call.reasoning, ("
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_call_time_warning.py,184,,close,chains.underlying.close|pricehistory.candles.*.close,"""90 min to close: signal should not be overridden by time; """
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,20,DATE_DIFF_DTE,,,"ticker=""SPY"", timeframe=""1m"", expiry=None, dte=None,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,62,,low,pricehistory.candles.*.low,"confidence=""low"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,72,,high,pricehistory.candles.*.high,"conviction=""high"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,91,,low,pricehistory.candles.*.low,"empirical_confidence=""low"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,128,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"""""""High stack agreement must not produce high conviction if canonical is only low-tier."""""""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,137,,high,pricehistory.candles.*.high,"confidence=""high"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,147,,high,pricehistory.candles.*.high,"conviction=""high"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,166,,low,pricehistory.candles.*.low,"empirical_confidence=""low"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,178,,high,pricehistory.candles.*.high,"regime = SimpleNamespace(primary=""trend_continuation"", confidence=""high"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,185,,high,pricehistory.candles.*.high,"fusion_confidence=""high"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,214,,low,pricehistory.candles.*.low,"assert call.conviction == ""low"", ("
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_canonical_closeout_issue13.py,215,,low,pricehistory.candles.*.low,"f""marginal probability ~flat vs 1/3 → base tier low; got conviction={call.conviction!r}"""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_cascade_challenger_stack.py,33,DATE_DIFF_DTE,,,"expiry=None,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_cascade_challenger_stack.py,82,BLACK_SCHOLES,,,"xg = lstm_calls.get(""xgb_probs_arr"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_cascade_challenger_stack.py,85,BLACK_SCHOLES,,,"assert tr_calls.get(""xgb_probs_arr"") is not None"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_cascade_challenger_stack.py,86,BLACK_SCHOLES,,,"assert tr_calls.get(""lstm_probs_arr"") is not None"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,266,,open,pricehistory.candles.*.open,"with open(ROOT / ""math_exposure_core.py"", encoding=""utf-8"") as f:"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,271,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"_pass(""GEX formula: gamma * oi * mult * spt * spt * 0.01 (Spot² correct)"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,309,GET_DEFAULT_ZERO,,,"edge = meta.get(""edge_pp"", meta.get(""val_accuracy"", meta.get(""train_accuracy"", 0)))"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,310,DEFAULT_ZERO_OR,,,"edge_pp = float(edge) * 100 if isinstance(edge, (int, float)) and 0 < edge < 1 else float(edge or 0)"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,352,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,442,,high,pricehistory.candles.*.high,"r_pin = monte_carlo.simulate(**base_args, regime=""pinning"", regime_confidence=""high"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,443,,high,pricehistory.candles.*.high,"r_brk = monte_carlo.simulate(**base_args, regime=""breakout"", regime_confidence=""high"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,478,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,"r_pin.path_dispersion, r_pin.expected_move, r_pin.volatility,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,488,,high,pricehistory.candles.*.high,"model_prob_up=0.70, model_prob_down=0.10, model_confidence=""high"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,490,,high,pricehistory.candles.*.high,"model_prob_up=0.10, model_prob_down=0.70, model_confidence=""high"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,491,GET_DEFAULT_ZERO,,,"drift_up = r_up.assumptions.get(""per_bar_drift"", 0)"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,492,GET_DEFAULT_ZERO,,,"drift_dn = r_dn.assumptions.get(""per_bar_drift"", 0)"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,554,TIME_NOW_FALLBACK,,,start = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_centralization.py,573,TIME_NOW_FALLBACK,,,elapsed = time.time() - start
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_context_layer.py,52,,high,pricehistory.candles.*.high,"assert classify_headline_impact(""Tariff and sanction announced on imports"") == ""HIGH"""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_context_layer.py,53,,low,pricehistory.candles.*.low,"assert classify_headline_impact(""Company renews office lease"") == ""LOW"""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_debt_canonical_paths.py,29,DATE_DIFF_DTE,,,"ticker=""SPY"", expiry=None, as_of_ts=1.0, features=feats"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_debt_canonical_paths.py,50,DATE_DIFF_DTE,,,"snap = build_inference_snapshot_v1_from_feature_row(ticker=""SPY"", expiry=None, as_of_ts=1.0, features=feats)"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_debt_canonical_paths.py,62,,high,pricehistory.candles.*.high,"""""""High-risk SQL filter params must come from MVP row (same helper as fusion overlay)."""""""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_debt_canonical_paths.py,75,,open,pricehistory.candles.*.open,"src = open(signals.__file__, encoding=""utf-8"").read()"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_distance_option_a_backfill_v1.py,72,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_distance_option_a_backfill_v1.py,105,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_distance_option_a_backfill_v1.py,121,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_empirical_internal_missing.py,10,BLACK_SCHOLES,,,def test_eff_probs_helper_removed():
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_empirical_internal_missing.py,14,BLACK_SCHOLES,,,def test_tri_probs_none_triple():
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_empirical_internal_missing.py,72,DATE_DIFF_DTE,,,"expiry=None,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_fast_lane_contract.py,21,,bid,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"""bid"": 99.9,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_fast_lane_contract.py,22,,ask,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask,"""ask"": 100.1,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_feature_contract_mvp.py,301,DATE_DIFF_DTE,,,"expiry=None,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_feature_contract_mvp.py,324,DATE_DIFF_DTE,,,"expiry=None,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_feature_contract_mvp.py,358,,mark,chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,@pytest.mark.parametrize(
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_feature_contract_mvp.py,381,,mark,chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,@pytest.mark.parametrize(
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_feature_contract_mvp.py,492,DATE_DIFF_DTE,,,"expiry=None,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_fusion_model_input.py,31,DATE_DIFF_DTE,,,"expiry=None,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_fusion_tick_cache.py,70,,high,pricehistory.candles.*.high,"regime = SimpleNamespace(primary=""breakout"", confidence=""high"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_fusion_tick_cache.py,71,,high,pricehistory.candles.*.high,"rules = SimpleNamespace(signal=""long"", conviction=""high"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,35,,open,pricehistory.candles.*.open,"""open"": 100.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,36,,high,pricehistory.candles.*.high,"""high"": 101.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,37,,low,pricehistory.candles.*.low,"""low"": 99.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,38,,close,chains.underlying.close|pricehistory.candles.*.close,"""close"": 100.0 + 0.1 * i,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,39,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""volume"": 1.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,54,,close|high|low|open|volume,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.high|pricehistory.candles.*.low|pricehistory.candles.*.open|movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""SELECT open, high, low, close, volume FROM price_bars_1m WHERE ticker='SPY' AND bar_start_ts_utc = ?"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,68,,open,pricehistory.candles.*.open,"""open"": float(bar_row[""open""]),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,69,,high,pricehistory.candles.*.high,"""high"": float(bar_row[""high""]),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,70,,low,pricehistory.candles.*.low,"""low"": float(bar_row[""low""]),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,71,,close,chains.underlying.close|pricehistory.candles.*.close,"""close"": float(bar_row[""close""]),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,72,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""volume"": float(bar_row[""volume""]),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,108,,open,pricehistory.candles.*.open,"""open"": 50.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,109,,high,pricehistory.candles.*.high,"""high"": 51.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,110,,low,pricehistory.candles.*.low,"""low"": 49.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,111,,close,chains.underlying.close|pricehistory.candles.*.close,"""close"": 50.0 + i * 0.01,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,112,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""volume"": 1.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,138,,close,chains.underlying.close|pricehistory.candles.*.close,"""SELECT bar_end_ts_utc, close FROM price_bars_1m WHERE ticker=? ORDER BY bar_end_ts_utc ASC"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,142,,close,chains.underlying.close|pricehistory.candles.*.close,"bar_end_closes = [float(x[""close""]) for x in bar_end_rows]"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,144,,close,chains.underlying.close|pricehistory.candles.*.close,"float(x[""bar_start_ts_utc""]): float(x[""close""])"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_outcome_refresh_after_bar_mutation_v1.py,145,,close,chains.underlying.close|pricehistory.candles.*.close,"for x in conn.execute(""SELECT bar_start_ts_utc, close FROM price_bars_1m WHERE ticker=?"", (tkr,))"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_stack_contract.py,16,BLACK_SCHOLES,,,"assert src == ""stack_probs_meta_or_weighted"""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_stack_contract.py,17,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"assert c in (""high"", ""medium"", ""low"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_governed_stack_contract.py,31,,low,pricehistory.candles.*.low,"assert c == ""low"""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_horizon_bar_outcomes.py,53,,close|last,chains.underlying.close|pricehistory.candles.*.close|chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"""""""Anchor = close of last bar with bar_end <= ts_utc; forward close unchanged (Issue 4)."""""""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_horizon_bar_outcomes.py,83,,open,pricehistory.candles.*.open,"""open"": 100.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_horizon_bar_outcomes.py,84,,high,pricehistory.candles.*.high,"""high"": 101.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_horizon_bar_outcomes.py,85,,low,pricehistory.candles.*.low,"""low"": 99.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_horizon_bar_outcomes.py,86,,close,chains.underlying.close|pricehistory.candles.*.close,"""close"": 100.0 + 0.1 * i,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_horizon_bar_outcomes.py,87,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""volume"": 1.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,23,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"""""""Gap >5000s between last bar and snapshot must not drop anchor bars (Issue 19 repair)."""""""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,37,,open,pricehistory.candles.*.open,"""open"": 100.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,38,,high,pricehistory.candles.*.high,"""high"": 101.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,39,,low,pricehistory.candles.*.low,"""low"": 99.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,40,,close,chains.underlying.close|pricehistory.candles.*.close,"""close"": 100.5,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,41,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""volume"": 1.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,59,,close|high|low|open|volume,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.high|pricehistory.candles.*.low|pricehistory.candles.*.open|movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"candles = [{""datetime"": int(ms), ""open"": 1.0, ""high"": 2.0, ""low"": 0.5, ""close"": 1.5, ""volume"": 100.0}]"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,66,,close,chains.underlying.close|pricehistory.candles.*.close,"""SELECT ticker, bar_start_ts_utc, close FROM price_bars_1m WHERE bar_start_ts_utc = ?"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,70,,close,chains.underlying.close|pricehistory.candles.*.close,"assert row[""close""] == 1.5"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,139,TIME_NOW_FALLBACK,,,t_snap = float((int(time.time()) // 60) * 60) - 120 * 60.0
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,159,,close|high|low|open|volume,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.high|pricehistory.candles.*.low|pricehistory.candles.*.open|movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"{""datetime"": bs, ""open"": c, ""high"": c + 0.02, ""low"": c - 0.02, ""close"": c, ""volume"": 100.0}"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,179,TIME_NOW_FALLBACK,,,t_snap = float((int(time.time()) // 60) * 60) - 120 * 60.0
